"Intercept","Age","SexMale","Residual"
1.11580310221903,-0.00082793240964607,-0.0194890048380039,0.0450361997097893
1.11166795659933,-0.000777636405329254,-0.0187998691069927,0.0409566855033828
1.11230870384079,-0.000788990467657395,-0.0207052861707533,0.0465702897273632
1.11844174012092,-0.000830864290151648,-0.0226583223248151,0.0438052022736684
1.11588935666181,-0.000799932354472517,-0.0222543024011874,0.0366711022028768
1.11128285589789,-0.000792105065663986,-0.0176905076293591,0.0417689354993084
1.11166468835849,-0.00080320227149049,-0.0169686204470527,0.0460930317014375
1.11484357425473,-0.000785792867303729,-0.0225759912726349,0.0493564647039171
1.11278982078738,-0.000791271565580072,-0.0184623388745005,0.0423554594390834
1.11320724605929,-0.000809766672519028,-0.0157820912712871,0.0468334201587103
1.11568137759016,-0.00080890636900193,-0.0198724875504161,0.0481483742019851
1.11083759706359,-0.000765321248417356,-0.0196278903590343,0.0419828205846825
1.11357790146302,-0.000795788868297069,-0.0205108835020934,0.0453420248429148
1.10931495212655,-0.000745430697803756,-0.0181487116193294,0.0410841352305144
1.11389915327106,-0.000813418900621039,-0.0149058215014761,0.043893149707674
1.11353595652803,-0.000788144778835205,-0.0204935259334249,0.0469971139585542
1.11128834514626,-0.000802206234047919,-0.017085807559105,0.0465786830190673
1.11342531421137,-0.000803972519891184,-0.0203037347972351,0.043717184368477
1.11513907561436,-0.000833041569328076,-0.0194489804102798,0.0438166176718149
1.11313953036841,-0.000807581957945074,-0.0164732567520247,0.0458594862361027
1.11550624342866,-0.000825273218834025,-0.0200389237889093,0.0509389068464377
1.11592374383679,-0.000804619540909738,-0.0232202671695796,0.0518958445654357
1.11307914251689,-0.000796240811355547,-0.0208166858231388,0.0413319782362819
1.11422167717609,-0.000813045741597738,-0.0198961786151994,0.0452936803900422
1.11269333376507,-0.000793567020718525,-0.019521890187824,0.0424035048318564
1.1149447731991,-0.000806258067286963,-0.0240429254423927,0.0455211080834005
1.1129319968387,-0.00079668890843064,-0.0184949911639911,0.0435676763128971
1.11241628321444,-0.000793645810719974,-0.0182949824171195,0.0466572709205703
1.11231575480815,-0.000777150929273635,-0.0179563158238013,0.0432466723370085
1.11246167774175,-0.000768268500536322,-0.0202076739767785,0.0416053070149701
1.11385285747258,-0.000801678470742014,-0.0224500383097146,0.045542743050838
1.1143535148657,-0.000811532140248877,-0.0207388204503116,0.050989016680757
1.11404444679719,-0.000809898603932934,-0.0228306055471835,0.0504005640150534
1.114329519282,-0.000799121809522612,-0.0205173820359155,0.0389214286865947
1.11580262767146,-0.000839644471437012,-0.0176330668592782,0.0497993989492617
1.11451025857239,-0.000808331046383204,-0.0183569212539977,0.0475545968892295
1.11509715634391,-0.00079304617504438,-0.0233366283654185,0.0501435389651617
1.11487474036872,-0.00079815081766059,-0.0214265503379619,0.0434547630395484
1.1167549096201,-0.000840413986807201,-0.0210548419677025,0.0451022611609327
1.11282528424045,-0.000791189420341493,-0.0197835769976969,0.0447356342297195
1.11535881868022,-0.000814811594743125,-0.020250491000816,0.0431804051110685
1.11290219839579,-0.000804248076366917,-0.0213157571134333,0.0444136837834739
1.11464665099187,-0.000802181386824986,-0.0204774957300027,0.0418711361500171
1.11442520668719,-0.000804547792459933,-0.0183993096088362,0.043030819453312
1.11210764835281,-0.000799004890216999,-0.0166956720664787,0.0466267169692786
1.11264130959888,-0.000765263417690852,-0.0222740189090911,0.0414725127468671
1.11787433719121,-0.000828309602183349,-0.0192839887382572,0.0439947257475546
1.11515555072094,-0.000830077084566552,-0.0193332837010163,0.0418769557737641
1.12044647755656,-0.000850174539256392,-0.0237762276305623,0.0516510889568708
1.11558249328466,-0.00080979023068074,-0.0235981852591681,0.0458274906302989
1.11498932197249,-0.000801735037468764,-0.0193664844504781,0.0430124280576375
1.11232151978223,-0.000788944747120481,-0.0214121788677812,0.0447238161143939
1.11562850726854,-0.000823896296498476,-0.021307107134472,0.0470107218019259
1.11186439863463,-0.000781239013634026,-0.0187564170229946,0.0426721168501352
1.11247763808963,-0.000788640236134394,-0.0202657629868537,0.0473430617561349
1.11057329445635,-0.000758505240744968,-0.0192392374319384,0.0352494549251798
1.11361325152166,-0.000779889774581751,-0.0234662271893792,0.0451141889216733
1.11145851424355,-0.000787663128104966,-0.0174095911505431,0.0438903535286013
1.11421407536894,-0.000807133174157147,-0.0200896534766673,0.0446034992271512
1.11473870776227,-0.000827794871512841,-0.0187493501639294,0.0473561510861292
