"Intercept","Age","SexMale","Residual"
1.00272269032193,0.00192151619565172,-0.0197703853626145,0.049604237038798
1.0046764204314,0.00191957190201732,-0.0208933677021259,0.0578508544208204
1.00500641007664,0.00191552435252627,-0.0223433984800544,0.0523001979058933
1.00302308966903,0.00192261801229113,-0.0222172954489112,0.0516854444563553
1.00393680851811,0.00192562280475593,-0.0232649413004144,0.0484344313086387
1.00360932556392,0.00186671512470744,-0.0141967938793325,0.0588321537175548
1.00459907251314,0.00192480605574263,-0.025398381537186,0.0558284203310705
1.00790569251727,0.00187741728325481,-0.0210470858960391,0.0605631350579718
1.00164350305982,0.00191070168650011,-0.0160336138126235,0.0541420737245514
1.00455577973719,0.00191223241743158,-0.0207185138230132,0.0601701413891033
1.00409101936383,0.00191511542612685,-0.0215921108122792,0.0540014714789674
1.00633662861885,0.0018945532636563,-0.021395516775678,0.0595308055764764
1.00731952581268,0.00187481943594971,-0.0181276271537521,0.0601190352530843
1.00341834272695,0.00193990701061619,-0.0223624070773377,0.0586420494658445
1.00536176981212,0.00186990454285633,-0.0158609774072721,0.0635658728578328
1.00860764280842,0.00189838685471891,-0.0265718182122724,0.056269456151445
1.00379026655359,0.00188880521867878,-0.0170835830391811,0.0522489380724249
1.00951608968069,0.00185890824017092,-0.0203040811215459,0.0599322200850274
1.00638651170585,0.00186468319196344,-0.0164865223198138,0.058908901581496
1.00543086147644,0.0018941723809506,-0.0208606898045781,0.0599210033182184
1.00380650645154,0.00194577268124437,-0.0254036371550409,0.0542947952019731
1.0074584580307,0.00188993439361577,-0.0224699939271451,0.0624172519408666
1.00344939750493,0.00191062271645526,-0.0194506864962694,0.0533820832762431
1.00178386271015,0.00195214641258602,-0.0243050136636178,0.0525654398110157
1.00600035522755,0.00190062632939629,-0.024191410895389,0.0588910075191321
1.00591369961342,0.00186703492144494,-0.0196564378745339,0.0607869943424188
1.00487094856594,0.00192349929237302,-0.0227013540593142,0.0508121789533934
1.00342941565526,0.00194155627163075,-0.02401521739894,0.0506649968595713
1.00626668114314,0.00188195133932167,-0.0190218892164203,0.0600512387924905
1.00528880362722,0.00191324989892919,-0.0220746553973434,0.0632524661848318
1.00503164975683,0.00189165181372403,-0.0210801855942768,0.0525037243971495
1.0027286598138,0.00193701689610198,-0.0203861039986839,0.0510102754110883
1.00658966781039,0.00191342955257676,-0.0235730173913975,0.0537040011005743
1.00839893263232,0.00183129840778226,-0.0170692212157148,0.0647991346718515
1.00492695292452,0.00185090676429989,-0.0125575529960844,0.0595779707588794
1.00609979404637,0.00189727007591539,-0.022161834376925,0.0624117528324494
1.00745773327627,0.00189339662480475,-0.023513226639078,0.0571322837159869
1.00609682603023,0.00188533803877648,-0.0218191213224012,0.0526109335291308
1.00550723751237,0.00188332531970733,-0.0196635443948953,0.050263603410996
1.00828355851189,0.00185947910173628,-0.0193215370605463,0.058044534001557
1.00540296745213,0.00192497629637017,-0.0245098338588084,0.0516733646741043
1.00665462012029,0.00186882765451535,-0.0185810492869319,0.0448936099883621
1.00490909235248,0.00193769450544789,-0.0257708919009492,0.0511397212933231
1.00501979280159,0.00189702318962726,-0.0193513633005753,0.057393402999128
1.00913100224177,0.00184290645466301,-0.0165760888492175,0.0540949162631415
1.0094991433131,0.00187180553827004,-0.0234931522022304,0.0643173795796562
1.00734969042314,0.0018898236830061,-0.0221850492644393,0.0521634859442813
