"Intercept","Age","SexMale","Residual"
0.923936170538543,-0.000358875447820043,-0.0313680803389564,0.0514410780077319
0.923547368626026,-0.000352857723787196,-0.0307646958548435,0.0500844963806292
0.926035738323798,-0.00040525073262635,-0.0282935721393378,0.0513100273060557
0.927001292130185,-0.000387993983525649,-0.0332628161574132,0.0510979124885027
0.924912893350553,-0.000378079976530017,-0.0295945826412769,0.0519436507469838
0.924727772974682,-0.000376950293438041,-0.0299456393908393,0.0506103880220541
0.924970730976593,-0.000375852417307556,-0.0308007523015531,0.0505534058001401
0.924020375740937,-0.000355346558135167,-0.0313551522671835,0.0511263480028812
0.925131939008881,-0.000355073034172528,-0.032693025061817,0.050686730001049
0.924857379680915,-0.00037791027297334,-0.0292676408117744,0.047342796217151
0.926767297590054,-0.000387073446038309,-0.0307396325514243,0.0531272206725186
0.924283949240685,-0.000380128981430112,-0.027123677654714,0.0504415204078224
0.925021275314736,-0.000363313623910441,-0.0305977891655499,0.0484903864247506
0.926218050276944,-0.000401567188586855,-0.0305108667168041,0.0506652890276119
0.923260901727073,-0.000337352576193598,-0.0325787944751928,0.049479055072738
0.924213335027177,-0.00038559000329307,-0.0274710265605032,0.0493913492027201
0.925766062678181,-0.000376819859843925,-0.0309336559787102,0.0482321787229486
0.92606970418781,-0.000366274549987098,-0.0326329919262434,0.0507196800956059
0.926708118995606,-0.000385834925942805,-0.0307233593825182,0.0496631709860299
0.926138793264121,-0.000397675659053548,-0.0295439835393422,0.0520606638976439
0.927135900158121,-0.000392818988962792,-0.0318432068927357,0.051101391908777
0.925576736148687,-0.000391641239144178,-0.0287532892262608,0.0512980768388201
0.923950945720524,-0.000361783799913229,-0.0306536226398547,0.0510670920405518
0.924308659523383,-0.000369332873901705,-0.0301898506027888,0.04996845034357
0.926594788718275,-0.000378477957316377,-0.0320792146961983,0.0512081378600357
0.926011224049421,-0.000391165115563324,-0.0282164462545834,0.051401599376
0.925410813808992,-0.000378195466923935,-0.0303414705000271,0.0499838392288806
0.925025717983469,-0.000380709789292289,-0.0304807828005014,0.050519445344625
0.925038646925238,-0.000386034847817168,-0.0276840534869647,0.050984145979053
0.923329952493983,-0.000361896791492644,-0.029729309174324,0.0516402999925031
0.926046399306956,-0.000387978071743319,-0.030905188299572,0.050346449300105
0.923483908207131,-0.000350414758712772,-0.0314738870093295,0.0493045735961463
0.926637411940434,-0.000401741337896965,-0.0297002762396601,0.048934061245799
0.925000062754949,-0.000387542160985954,-0.028538917847448,0.0487086510553707
0.925908902835313,-0.000385310049506497,-0.0299736846037184,0.0500981929536271
0.925040191321603,-0.000380456672663016,-0.0291614558967459,0.0509594751308329
0.925007769478857,-0.000378562479333946,-0.0294291109271324,0.049056555303424
0.924245864432415,-0.000378331866361937,-0.0285825946920912,0.0483967133121134
0.925630894280873,-0.000379974792085584,-0.0312809694815984,0.0510627063137113
0.925517574757693,-0.000378762443858332,-0.0301289755953833,0.051389851612319
0.92547621825407,-0.000376406404220419,-0.0305836021735701,0.0522843633846534
0.925702299833772,-0.000390338216882766,-0.0303590405541344,0.0514907418973256
0.924166939371657,-0.000366470256997366,-0.0307124876879957,0.0498313041100039
0.923678404461872,-0.000351696612802793,-0.0314938605079013,0.0525826023029137
0.926086239299813,-0.000391285497007988,-0.0292373120784406,0.048160195164258
0.925193600507071,-0.000377817987838046,-0.0299285131703578,0.0511043671823791
0.925538228269818,-0.000386000788079504,-0.0299786268195966,0.049016218078693
0.925031580858211,-0.000367915271780832,-0.0312771828019389,0.0493860079604063
0.925389950275191,-0.000390893954054739,-0.0277971608298608,0.050287020422487
0.924618268820373,-0.000365904646989042,-0.0303812042036443,0.0513159510173207
0.924365211085753,-0.000378934511911418,-0.0290422343512542,0.0504001017488804
0.925835238660477,-0.000377900842823597,-0.0319195919210958,0.0512021379663058
0.925372508502112,-0.000362407301154122,-0.0321493795155661,0.0523676010174755
0.923242772847389,-0.000368383492938956,-0.0287980724072502,0.0525452370471707
0.924906883693046,-0.000383228043404056,-0.0286927224911122,0.0493331119531541
0.923900379676544,-0.000340771331037028,-0.0331629953414967,0.0498196667217239
0.924919734085746,-0.00039621097325146,-0.027195040982197,0.0488801824640969
0.926009944017406,-0.000384751411080233,-0.0302159423207809,0.0501402060029726
0.924246152074011,-0.000369628257639795,-0.0305376726394623,0.0493363647365071
0.925288307926666,-0.000382623929229709,-0.0292462622421255,0.0477179297021748
0.92590344031589,-0.000379306769944266,-0.0306758819056597,0.05005738823842
0.924502285427567,-0.000354795987563008,-0.030919148904655,0.0512743350986053
0.92510866004111,-0.000372188916579518,-0.0305173022514466,0.0510966150946527
0.925082635065871,-0.000380127777735292,-0.030334217257318,0.0503379128937979
0.928792284666132,-0.000416991966154122,-0.0303147119577153,0.0476429936671625
0.925013290507479,-0.000382383654095343,-0.0300805588986045,0.0512239838072237
0.925666426952221,-0.000365622503308985,-0.0325463054993743,0.0520558433249508
0.922823525250439,-0.000344300105565079,-0.0314428859896229,0.0507152775010396
0.924738545395232,-0.000383936120731358,-0.0283435255792333,0.0504684599451153
0.926999350882166,-0.000395001664124325,-0.0305478977721195,0.0508449746038096
0.927188341959102,-0.000414652705667353,-0.0286541139427833,0.0480016129223412
